place_id,name,address,city,neighborhood,arrondissement,cuisine_type,food_type,price_range,tags,source_url,evidence_snippet,confidence_score,needs_review,reviewer_notes,approved,corrected_name,corrected_address,corrected_city,corrected_neighborhood,corrected_price_range,corrected_tags
cmogxnrsw037anwx0aile02s7,Shirube,"Japon, 〒155-0031 東京都世田谷区 北沢2-18-2",世田谷区,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Shirube — Japon, 〒155-0031 東京都世田谷区 北沢2-18-2",0.82,true,,,,,,,,
cmogxnrsx037fnwx0zpf4td68,Gen Yamamoto,"Japon, 〒106-0045 東京都港区 麻布十番1-6-4 アニバーサリービル 1F",港区,,,,bar,,"To try, Cocktails, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Gen Yamamoto — Japon, 〒106-0045 東京都港区 麻布十番1-6-4 アニバーサリービル 1F",0.82,true,,,,,,,,
cmogxnrsy037knwx0nre0ony6,Cafe de l'ambre,"8 104 0061, 8 Chome-10-15 Ginza, Chūō-ku, Tōkyō-to 104-0061, Japon",Chūō-ku,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Cafe de l'ambre — 8 104 0061, 8 Chome-10-15 Ginza, Chūō-ku, Tōkyō-to 104-0061, Japon",0.82,true,,,,,,,,
cmogxnrt0037pnwx0i5zf7l1f,Chatei Hatou,"1 Chome-15-19 Shibuya, 渋谷区 Shibuya-ku, Tōkyō-to 150-0002, Japon",渋谷区,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Chatei Hatou — 1 Chome-15-19 Shibuya, 渋谷区 Shibuya-ku, Tōkyō-to 150-0002, Japon",0.82,true,,,,,,,,
cmogxnrxm03o3nwx0prdo876u,Figure cave à manger,"90 Boulevard Vauban, Marseille, France",,,,,generic,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Figure cave à manger — 90 Boulevard Vauban, Marseille, France",0.82,true,,,,,,,,
cmogxns1i0419nwx076iz5mju,Télescope,"5 Rue Villedo, 75001 Paris, France",,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Télescope — 5 Rue Villedo, 75001 Paris, France",0.82,true,,,,,,,,
cmogxns2e044bnwx0fxvk6fnu,Ulus 29,"Kuruçeşme, 34345 İstanbul, Turquie",Istanbul,,,,restaurant,,"To try, Restaurant, Gastro / higher end, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ulus 29 — Kuruçeşme, 34345 İstanbul, Turquie",0.82,true,,,,,,,,
cmogxns2i044qnwx0uu4fpsj9,neon,"Athènes 105 52, Grèce",Athènes,,,,generic,,"Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: neon — Athènes 105 52, Grèce",0.82,true,,,,,,,,
cmogxns3t0496nwx0la0qdwds,Benanti,"Via Giuseppe Garibaldi, 361, 95029 Viagrande CT, Italie",,,,,generic,,"To try, Wine bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Benanti — Via Giuseppe Garibaldi, 361, 95029 Viagrande CT, Italie",0.82,true,,,,,,,,
cmogxns4u04cnnwx05faylnrg,Inari arles,"16 Place Voltaire, 13200 Arles, France",,,,,generic,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Inari arles — 16 Place Voltaire, 13200 Arles, France",0.82,true,,,,,,,,
cmogxns5604donwx0e3od3gs2,Alicudi,"Alicudi, Italie",Sicile,,,,geocode,,"To try, Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Alicudi — Alicudi, Italie",0.82,true,,,,,,,,
cmogxns5c04e8nwx0dfjl13th,Rabbit Beach,"Rabbit Beach, 92010 Lampedusa e Linosa, Province of Agrigento, Italie",Sicily,,,,geocode,,"To try, Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Rabbit Beach — Rabbit Beach, 92010 Lampedusa e Linosa, Province of Agrigento, Italie",0.82,true,,,,,,,,
cmogxns5d04ednwx03m094d8a,Capo Bianco,"92011 Cattolica Eraclea AG, Italie",Cattolica Eraclea,,,,generic,,"To try, Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Capo Bianco — 92011 Cattolica Eraclea AG, Italie",0.82,true,,,,,,,,
cmogxns5h04ennwx0vpinfb48,San Lorenzo,"96017 San Lorenzo, Syracuse, Italie",San Lorenzo,,,,geocode,,"To try, Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: San Lorenzo — 96017 San Lorenzo, Syracuse, Italie",0.82,true,,,,,,,,
cmogxns6104ggnwx0stbsoe74,Bagheria,"90011 Bagheria, Palerme, Italie",Bagheria,,,,geocode,,"To try, Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Bagheria — 90011 Bagheria, Palerme, Italie",0.82,true,,,,,,,,
cmogxns6a04hanwx08t7g5cry,Cala Rossa,"San Vito Lo Capo, Sicilia, Italia",,,,,generic,,"To try, Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Cala Rossa — San Vito Lo Capo, Sicilia, Italia",0.82,true,,,,,,,,
cmogxns6b04hfnwx0gimqkpmv,Cala Rossa,"Unnamed Rd,, 91023 Favignana TP, Italie",Favignana,,,,generic,,"Place to visit, To try, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Cala Rossa — Unnamed Rd,, 91023 Favignana TP, Italie",0.82,true,,,,,,,,
cmogxns6g04hunwx0o13a9ohw,Petrin couchette,7 Cours Saint-Louis 13001 Marseille France,,,,,generic,,"To try, Cafe, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Petrin couchette — 7 Cours Saint-Louis 13001 Marseille France,0.82,true,,,,,,,,
cmogxns8e04oinwx0tgsbv78i,Lmp restaurant bar,53 Brook's Mews W1K 4EF Londres Royaume-Uni,,,,,generic,,"Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Lmp restaurant bar — 53 Brook's Mews W1K 4EF Londres Royaume-Uni,0.82,true,,,,,,,,
cmogxns8t04pwnwx0mlzaap0m,La mer a boire la peniche,Port Van Gogh 92600 Asnières-sur-Seine France,,,,,generic,,"Restaurant, Fish, For groups, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: La mer a boire la peniche — Port Van Gogh 92600 Asnières-sur-Seine France,0.82,true,,,,,,,,
cmogxns9g04rznwx08nxnldao,"Ostradamus Restaurante ",7640 Rodovia Baldicero Filomeno 88064-002 Florianópolis Brésil,,,,,generic,,"Fish, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Ostradamus Restaurante  — 7640 Rodovia Baldicero Filomeno 88064-002 Florianópolis Brésil,0.82,true,,,,,,,,
cmogxnsai04vqnwx01vcexzcx,Les tilleuls etretat,45 Rue Isabey 76790 Étretat France,,,,,"generic, hotel",,"Hotel / BB, Gastro / higher end, Organic, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Les tilleuls etretat — 45 Rue Isabey 76790 Étretat France,0.82,true,,,,,,,,
cmogxnsak04vvnwx0u1kzgbz6,Maisons de bricourt,1 Rue Duguesclin 35260 Cancale France,,,,,"generic, hotel",,"Hotel / BB, Gastro / higher end, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Maisons de bricourt — 1 Rue Duguesclin 35260 Cancale France,0.82,true,,,,,,,,
cmogxnsb204xonwx0pqfdq2ve,Cala Olivera,"Balearic Sea, Espagne",Santa Eulària des Riu,,,,generic,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Cala Olivera — Balearic Sea, Espagne",0.82,true,,,,,,,,
cmogxnsbq04zwnwx0g3uchhfj,Restaurante Sal - Comporta Soul Lda,"Praia do Pego, Carvalhal, 7570-783, Portugal",,,,,restaurant,,"Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Restaurante Sal - Comporta Soul Lda — Praia do Pego, Carvalhal, 7570-783, Portugal",0.82,true,,,,,,,,
cmogxnsd9054rnwx0a3b5tlb3,Route de Martigues,Route de Martigues 13500 Martigues France,Martigues,,,,generic,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Route de Martigues — Route de Martigues 13500 Martigues France,0.82,true,,,,,,,,
cmogxnsdh055gnwx02d3g4knw,Paternkofel,39034 Toblach Italy,,,,,generic,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Paternkofel — 39034 Toblach Italy,0.82,true,,,,,,,,
cmogxnsdi055lnwx05pk10g86,Tre Cime di Lavaredo,"Tre Cime di Lavaredo, 32041 Auronzo di Cadore, Province of Belluno, Italy",,,,,geocode,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Tre Cime di Lavaredo — Tre Cime di Lavaredo, 32041 Auronzo di Cadore, Province of Belluno, Italy",0.82,true,,,,,,,,
cmogxnsdk055qnwx08jb9pqrw,Lac de Misurina,"Lac de Misurina, 32041 Auronzo di Cadore, Belluno, Italie",Vénétie,,,,geocode,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Lac de Misurina — Lac de Misurina, 32041 Auronzo di Cadore, Belluno, Italie",0.82,true,,,,,,,,
cmogxnsdm0560nwx0w4pdzl8l,Belluno,"32100 Belluno BL, Italia",Belluno,,,,geocode,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Belluno — 32100 Belluno BL, Italia",0.82,true,,,,,,,,
cmogxnsf305b5nwx0un96y09n,Campanile Basso,"Parco Naturale Adamello Brenta, 38018 Molveno, Province of Trento, Italy",,,,,generic,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Campanile Basso — Parco Naturale Adamello Brenta, 38018 Molveno, Province of Trento, Italy",0.82,true,,,,,,,,
cmogxnsg205ecnwx01mpekl69,Calanque de Sugiton,"Calanque de Sugiton, France",Marseille,,,,geocode,,"Place to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Calanque de Sugiton — Calanque de Sugiton, France",0.82,true,,,,,,,,
cmogxnsi305klnwx05konwvxo,Cakes et Gourmandises - Maison Blondel,"4 Rue des Logettes, 14600 Honfleur, France",Honfleur,,,,restaurant,,"Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Cakes et Gourmandises - Maison Blondel — 4 Rue des Logettes, 14600 Honfleur, France",0.82,true,,,,,,,,
cmogxnskz05sznwx0hfbbzr7e,Åke - Au Quai Caviste Paris 10,"15 rue Alibert, 75010 Paris, France",Paris,,10e,,library,,"Restaurant, Bistrot, Trendy, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Åke - Au Quai Caviste Paris 10 — 15 rue Alibert, 75010 Paris, France",0.82,true,,,,,,,,
cmogxnsms05y9nwx0h8dbd2oc,Berber Lodge,"Al Haouz, Maroc",Marrakech-Tensift-Al Haouz,,,,"lodging, hotel",,"Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Berber Lodge — Al Haouz, Maroc",0.82,true,,,,,,,,
cmogxnsmu05yenwx0b0jz7h6e,Palais Mansour,"Meknes, Morocco",Meknes,,,,"generic, hotel",,"Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Palais Mansour — Meknes, Morocco",0.82,true,,,,,,,,
cmogxnsmx05yonwx03ajqkq84,Terre Des Etoiles,"Desert d'Agafay, Μαρακές 40000, Maroc",Μαρακές,,,,"lodging, hotel",,"Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Terre Des Etoiles — Desert d'Agafay, Μαρακές 40000, Maroc",0.82,true,,,,,,,,
cmogxnsnf0604nwx0m0f31ega,keïli paris,"106 Rue Amelot, Paris, France",,,,,generic,,"Restaurant, Healthy, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: keïli paris — 106 Rue Amelot, Paris, France",0.82,true,,,,,,,,
cmogxnspg0674nwx0eob8m819,Gioia,"Viale Lunigiana, 23, 20125 Milano MI, Italy",,,,,generic,,"Restaurant, Gastro / higher end, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Gioia — Viale Lunigiana, 23, 20125 Milano MI, Italy",0.82,true,,,,,,,,
cmogxnspr0688nwx0v3bgyjcs,XU,"30 Rupert Street, Soho, Chinatown, London W1D 6DL, UK",London,,,,restaurant,,"Asian, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: XU — 30 Rupert Street, Soho, Chinatown, London W1D 6DL, UK",0.82,true,,,,,,,,
cmogxnsq00692nwx0iczjrxa0,automne,"Rue Richard Lenoir, Paris, France",,,,,generic,,"Frenchie, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: automne — Rue Richard Lenoir, Paris, France",0.82,true,,,,,,,,
cmogxnsqb06a6nwx0ob6m7j2k,adana ocakbasi,"Bozkurt Mahallesi, Şişli/Istanbul, Turkey",,,,,generic,,"Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: adana ocakbasi — Bozkurt Mahallesi, Şişli/Istanbul, Turkey",0.82,true,,,,,,,,
cmogxnsqd06abnwx0vgwyopm0,sichuan chef,"Kenway Rd, London SW5 0RP, UK",,,,,generic,,"Restaurant, Chinese, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: sichuan chef — Kenway Rd, London SW5 0RP, UK",0.82,true,,,,,,,,
cmogxnsqi06avnwx069aoqdq4,Finca Ibiza Salinas,"Carrer de Formentera 2 - 4, San Jordi de ses Salinas, 07817 Sant Jordi, Islas Baleares, Espagne",Sant Jordi,,,,lodging,,"Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Finca Ibiza Salinas — Carrer de Formentera 2 - 4, San Jordi de ses Salinas, 07817 Sant Jordi, Islas Baleares, Espagne",0.82,true,,,,,,,,
cmogxnsr206ctnwx0wkbf285u,sumiki kaz,"11 Rue de Montyon, Paris, France",,,,,generic,,"Japanese, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: sumiki kaz — 11 Rue de Montyon, Paris, France",0.82,true,,,,,,,,
cmogxnsre06dxnwx0a9gzjo5b,morning coworking,"2 Rue Dieu, Paris, France",,,,,generic,,"SH, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: morning coworking — 2 Rue Dieu, Paris, France",0.82,true,,,,,,,,
cmogxnsrk06ehnwx09q666h3c,le 66,"66 Rue Lhomond, 75005 Paris, France",,,,,"generic, hotel",,"Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: le 66 — 66 Rue Lhomond, 75005 Paris, France",0.82,true,,,,,,,,
cmogxnssm06i8nwx0ohs7zz6h,Sorbillo,"80142 Naples, Metropolitan City of Naples, Italy",Naples,,,,restaurant,,"Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Sorbillo — 80142 Naples, Metropolitan City of Naples, Italy",0.82,true,,,,,,,,
cmogxnsul06p1nwx0tlvpm6p9,le marta Paris,"46 Avenue George V, 75008 Paris, France",,,,,generic,,"Cocktail, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: le marta Paris — 46 Avenue George V, 75008 Paris, France",0.82,true,,,,,,,,
cmogxnsux06qanwx0nlzdlb8w,ma kitchen bibimbap,"85 Rue d'Hauteville, 75010 Paris, France",,,,,generic,,"Healthy, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: ma kitchen bibimbap — 85 Rue d'Hauteville, 75010 Paris, France",0.82,true,,,,,,,,
cmogxnsvq06t2nwx0n4h83lum,Babington House,"Frome BA11 3RW, United Kingdom",Frome,,,,lodging,,"Soho House, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Babington House — Frome BA11 3RW, United Kingdom",0.82,true,,,,,,,,
cmogxnswr06wlnwx0gx3u7pgt,la reine mer,"1 Rue Jean-Pierre Timbaud, Paris, France",,,,,generic,,"Fish, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: la reine mer — 1 Rue Jean-Pierre Timbaud, Paris, France",0.82,true,,,,,,,,
cmogxnsyc0720nwx0dqgoknl9,Combat,"4 Rue Botzaris, 75019 Paris, France",,,,,generic,,"Frenchie, Cocktail, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Combat — 4 Rue Botzaris, 75019 Paris, France",0.82,true,,,,,,,,
cmogxnt1u07denwx02md1ajrd,le trifolet,"Val-d'Isère, France",,,,,generic,,"Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: le trifolet — Val-d'Isère, France",0.82,true,,,,,,,,
cmogxnt2407e8nwx0skd6u9ph,La Folie Douce Val d'Isère,"Télécabine de, 73150 Val-d'Isère, France",Val-d'Isère,,,,restaurant,,"Restaurant, Dancing, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: La Folie Douce Val d'Isère — Télécabine de, 73150 Val-d'Isère, France",0.82,true,,,,,,,,
cmogxnt2707einwx0687qcbxm,Hôtel Le Blizzard,"Avenue Olympique, 73150 Val-d'Isère, France",Val-d'Isère,,,,"lodging, hotel",,"Hotel / BB, Restaurant, Gastro / higher end, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Hôtel Le Blizzard — Avenue Olympique, 73150 Val-d'Isère, France",0.82,true,,,,,,,,
cmogxnt2b07exnwx0wt5iaz0g,madeleine et gustave,"19 Rue Yves Toudic, Paris, France",,,,,generic,,"Deco, Design, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: madeleine et gustave — 19 Rue Yves Toudic, Paris, France",0.82,true,,,,,,,,
cmogxnt3b07ienwx0kgrxq3mp,bonhomie,"22 Rue d'Enghien, Paris, France",,,,,generic,,"Restaurant, Trendy, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: bonhomie — 22 Rue d'Enghien, Paris, France",0.82,true,,,,,,,,
cmogxnt5g07p7nwx0jyq8wdm6,pain moisan,"4 Avenue du Général Leclerc, France",,,,,generic,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: pain moisan — 75 Rue Jean de la Fontaine, Paris, France",0.82,true,,,,,,,,
cmogxnt6e07s1nwx0igdfbnuc,Ida,"127 Rue de Vaugirard, Paris, France",,,,,generic,,"To try, Restaurant, Italian, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ida — 127 Rue de Vaugirard, Paris, France",0.82,true,,,,,,,,
cmogxnt6g07s6nwx02r0ai74k,52 Fauboug Saint-Denis,"52 Rue du Faubourg Saint-Denis, Paris, France",,,,,generic,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 52 Fauboug Saint-Denis — 52 Rue du Faubourg Saint-Denis, Paris, France",0.82,true,,,,,,,,
cmogxnt6j07sgnwx0k2xqmupx,Yeast 66 paris,"66 Rue d'Hauteville, Paris, France",,,,,generic,,"To try, Restaurant, Italian, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Yeast 66 paris — 66 Rue d'Hauteville, Paris, France",0.82,true,,,,,,,,
cmogxnt6k07slnwx0s60meqqp,De Haus,"Chaussée d'Ixelles 183 1050 Ixelles, Belgique",,,,,generic,,"Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: De Haus — Chaussée d'Ixelles 183 1050 Ixelles, Belgique",0.82,true,,,,,,,,
cmogxnt6p07t0nwx08c6gll3k,Chyl cafe bruxelles,"Rue de Belle-Vue 62, Bruxelles, Belgique",,,,,"generic, brunch",,"Brunch, Healthy, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Chyl cafe bruxelles — Rue de Belle-Vue 62, Bruxelles, Belgique",0.82,true,,,,,,,,
cmogxnt7m07vdnwx0gye03wbt,Blaine bar,"65 Rue Pierre Charron, Paris, France",,,,,generic,,"To try, Cocktail, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Blaine bar — 65 Rue Pierre Charron, Paris, France",0.82,true,,,,,,,,
cmogxnt8i07yanwx03v1n1546,Candelaria,"52 Rue de Saintonge, Paris, France",,,,,generic,,"Cocktail, Unusual, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Candelaria — 52 Rue de Saintonge, Paris, France",0.82,true,,,,,,,,
cmogxnt95080anwx0p86oa6pi,Soja,"20 Rue de la Pierre Levée, Paris, France",,,,,generic,,"To try, Restaurant, Healthy, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Soja — 20 Rue de la Pierre Levée, Paris, France",0.82,true,,,,,,,,
